State,District,Year,Season,Crop,Rainfall,Temperature,Area,Yield
15,BELLARY,1997,1,1,586.76,26.795,34112,96733
15,BELLARY,1997,2,4,201.212,25.94,41994,40394
15,BELLARY,1997,2,2,201.212,25.94,2900,1893
15,BELLARY,1998,1,3,764.091,26.8106666666667,25918,24114
15,BELLARY,1998,1,4,764.091,26.8106666666667,44671,69654
15,BELLARY,1998,1,1,764.091,26.8106666666667,39395,124945
15,BELLARY,2010,1,3,686.1,26.489,13457,11295
15,BELLARY,2010,1,4,686.1,26.489,28537,40568
15,BELLARY,2010,1,1,686.1,26.489,88799,339376
15,BELLARY,2010,2,3,175.7,26.4421666666667,84,86
15,BELLARY,2010,2,4,175.7,26.4421666666667,20656,29007
15,BELLARY,2010,2,1,175.7,26.4421666666667,135,602
15,BELLARY,2010,2,2,175.7,26.4421666666667,1018,1658
15,BIDAR,1997,1,3,604.617,26.795,14756,9500
15,BIDAR,1997,1,4,604.617,26.795,76833,115225
15,BIDAR,1997,1,1,604.617,26.795,9385,6109
15,BIDAR,1997,2,4,182.992,25.94,37204,5233
15,BIDAR,1997,2,1,182.992,25.94,2,3
15,BIDAR,1997,2,2,182.992,25.94,7110,1585
15,BIDAR,1998,1,3,924.656,26.8106666666667,13994,6398
15,BIDAR,1998,1,4,924.656,26.8106666666667,85602,105761
15,BIDAR,1998,1,1,924.656,26.8106666666667,9587,5825
15,BIDAR,2010,1,4,1076.4,26.489,56034,77549
15,BIDAR,2010,1,1,1076.4,26.489,4927,4816
15,BIDAR,2010,2,4,90.3,26.4421666666667,22485,8414
15,BIDAR,2010,2,2,90.3,26.4421666666667,7876,10271
15,BIJAPUR,1997,1,3,548.256,26.795,94756,40777
15,BIJAPUR,1997,1,4,548.256,26.795,10562,16812
15,BIJAPUR,1997,1,1,548.256,26.795,450,635
15,BIJAPUR,1997,2,4,171.452,25.94,510692,263237
15,BIJAPUR,1997,2,2,171.452,25.94,60800,29117
15,BIJAPUR,1998,1,3,684.343,26.8106666666667,88693,64614
15,BIJAPUR,2009,2,2,59.9,26.484,81437,77309
15,BIJAPUR,2010,1,3,564.8,26.489,65452,45773
15,BIJAPUR,2010,1,1,564.8,26.489,71,228
15,BIJAPUR,2010,2,4,68.1,26.4421666666667,190629,190910
15,BIJAPUR,2010,2,2,68.1,26.4421666666667,63974,68354
15,CHAMARAJANAGAR,1998,1,3,1950.414,26.8106666666667,790,548
15,CHAMARAJANAGAR,1998,1,4,1950.414,26.8106666666667,17425,14344
15,CHAMARAJANAGAR,1998,1,1,1950.414,26.8106666666667,16108,52488
15,CHAMARAJANAGAR,1998,2,4,280.574,26.4746666666667,120,83
15,CHAMARAJANAGAR,1998,2,1,280.574,26.4746666666667,70,153
15,CHAMARAJANAGAR,2009,2,1,219.5,26.484,132,392
15,CHAMARAJANAGAR,2010,1,3,566,26.489,305,299
15,CHAMARAJANAGAR,2010,1,4,566,26.489,20625,16831
15,CHAMARAJANAGAR,2010,1,1,566,26.489,16244,46851
15,CHAMARAJANAGAR,2010,2,1,334.5,26.4421666666667,73,206
15,CHIKMAGALUR,2004,1,4,1687.3,25.9136666666667,4934,4833
15,CHIKMAGALUR,2004,1,1,1687.3,25.9136666666667,41900,105085.2
15,CHIKMAGALUR,2004,2,4,110,26.242,7729,4853
15,CHIKMAGALUR,2004,2,2,110,26.242,6,9
15,CHIKMAGALUR,2005,1,4,2183.2,26.3843333333333,3757,4360
15,CHIKMAGALUR,2005,1,1,2183.2,26.3843333333333,40973,97398
15,CHITRADURGA,2010,1,3,672.5,26.489,1508,825
15,CHITRADURGA,2010,1,4,672.5,26.489,8592,12956
15,CHITRADURGA,2010,1,1,672.5,26.489,7941,18659
15,CHITRADURGA,2010,2,4,299,26.4421666666667,9426,8249
15,CHITRADURGA,2010,2,1,299,26.4421666666667,953,2099
15,CHITRADURGA,2010,2,2,299,26.4421666666667,1566,2438
15,DAVANGERE,2004,1,3,529.1,25.9136666666667,604,333
15,DAVANGERE,2004,1,4,529.1,25.9136666666667,33900,59744
15,DAVANGERE,2004,1,1,529.1,25.9136666666667,59121,183097.74
15,DAVANGERE,2004,2,4,42.3,26.242,4600,2805
15,DAVANGERE,2004,2,2,42.3,26.242,316,383
15,DAVANGERE,2005,1,3,767.5,26.3843333333333,716,436
15,DAVANGERE,2005,1,4,767.5,26.3843333333333,33547,76097
15,DAVANGERE,2005,1,1,767.5,26.3843333333333,71306,225040
15,DHARWAD,2008,2,2,219.7,25.7905,38357,35130
15,DHARWAD,2009,1,4,757.7,26.632,6635,5212
15,DHARWAD,2009,1,1,757.7,26.632,26681,30669.81
15,DHARWAD,2009,2,4,133,26.484,37019,23236
15,DHARWAD,2009,2,2,133,26.484,38088,30612
15,DHARWAD,2010,1,4,703,26.489,5507,5122
15,DHARWAD,2010,1,1,703,26.489,27881,33658
15,DHARWAD,2010,2,4,176.3,26.4421666666667,37783,24144
15,DHARWAD,2010,2,2,176.3,26.4421666666667,39144,41158
15,GADAG,1998,1,3,1180.075,26.8106666666667,1190,598
15,GADAG,1998,1,4,1180.075,26.8106666666667,12865,16737
15,GADAG,1998,1,1,1180.075,26.8106666666667,815,1884
15,GADAG,1998,2,4,66.947,26.4746666666667,71513,39828
15,GADAG,1998,2,1,66.947,26.4746666666667,2,3
15,GADAG,1998,2,2,66.947,26.4746666666667,35181,25021
15,GADAG,1999,1,3,1088.276,26.0138333333333,1168,444
15,GADAG,1999,1,4,1088.276,26.0138333333333,11752,13841
15,GADAG,1999,1,1,1088.276,26.0138333333333,816,1882
15,GADAG,1999,2,4,23.314,26.0565,78752,33816
15,GADAG,1999,2,2,23.314,26.0565,34882,21769
15,GULBARGA,2009,1,1,846.4,26.632,39593,91024.31
15,GULBARGA,2009,2,4,60.2,26.484,311886,308217
15,GULBARGA,2009,2,1,60.2,26.484,2164,4529
15,GULBARGA,2009,2,2,60.2,26.484,24573,26294
15,GULBARGA,2010,1,3,861.1,26.489,18875,13796
15,GULBARGA,2010,1,4,861.1,26.489,2760,2313
15,GULBARGA,2010,1,1,861.1,26.489,3033,4822
15,GULBARGA,2010,2,4,77.8,26.4421666666667,210038,173408
15,GULBARGA,2010,2,1,77.8,26.4421666666667,608,1850
15,GULBARGA,2010,2,2,77.8,26.4421666666667,17702,26539
15,HASSAN,1997,1,4,2715.208,26.795,2811,3318
15,HASSAN,1997,1,1,2715.208,26.795,53948,147084
15,HASSAN,1997,2,4,261.72,25.94,1433,630
15,HASSAN,1997,2,1,261.72,25.94,4744,12700
15,HASSAN,1998,1,4,3510.067,26.8106666666667,2375,3315
15,HASSAN,1998,1,1,3510.067,26.8106666666667,55878,129213
15,HASSAN,1998,2,4,153.738,26.4746666666667,1558,989
15,HASSAN,1998,2,1,153.738,26.4746666666667,2937,7771
15,HASSAN,1999,1,4,2336.339,26.0138333333333,2247,2769
15,HASSAN,1999,1,1,2336.339,26.0138333333333,54588,153597
15,HAVERI,2008,1,1,566.9,26.386,46954,56650
15,HAVERI,2008,2,4,165.5,25.7905,29830,24121
15,HAVERI,2008,2,2,165.5,25.7905,1357,801
15,HAVERI,2009,1,4,800.5,26.632,10583,9381
15,HAVERI,2009,1,1,800.5,26.632,43936,47582.69
15,HAVERI,2009,2,4,123.8,26.484,28483,20640
15,HAVERI,2009,2,2,123.8,26.484,2014,1430
15,HAVERI,2010,1,4,756.3,26.489,8119,15676
15,HAVERI,2010,1,1,756.3,26.489,44996,89319
15,HAVERI,2010,2,4,221.6,26.4421666666667,27027,29136
15,HAVERI,2010,2,2,221.6,26.4421666666667,1086,1014
15,KODAGU,1997,1,1,2073.902,26.795,39414,87476
15,KODAGU,1997,2,1,230.817,25.94,83,180
15,KODAGU,1998,1,1,2334.666,26.8106666666667,40092,83315
15,KODAGU,1998,2,1,131.109,26.4746666666667,24,52
15,KODAGU,1999,1,1,1649.404,26.0138333333333,36166,83189
15,KODAGU,1999,2,1,85.413,26.0565,25,53
15,KODAGU,2000,1,1,1614.335,26.0641666666667,36441,83597
15,KODAGU,2000,2,1,159.567,26.0208333333333,5,11
15,KODAGU,2001,1,1,1524.378,26.4056666666667,35742,89223
15,KODAGU,2001,2,1,161.7,26.2986666666667,11,21
15,KODAGU,2002,1,1,1612.084,26.7218333333333,35248,69729
15,KODAGU,2002,2,1,79.849,26.3715,9,19
15,KODAGU,2004,1,1,2215.8,25.9136666666667,36049,84246.51
15,KODAGU,2004,2,1,213.4,26.242,25,84
15,MANDYA,2008,2,1,187.3,25.7905,14,44
15,MANDYA,2009,1,1,571.5,26.632,61250,199001.25
15,MANDYA,2010,1,4,585.3,26.489,10,16
15,MANDYA,2010,1,1,585.3,26.489,60845,225761
15,MYSORE,1997,1,3,2536.762,26.795,365,161
15,MYSORE,1997,1,4,2536.762,26.795,39698,35995
15,MYSORE,1997,1,1,2536.762,26.795,105069,306717
15,MYSORE,1997,2,4,347.914,25.94,1026,462
15,MYSORE,1997,2,1,347.914,25.94,817,1767
15,MYSORE,1997,2,2,347.914,25.94,4,4
15,MYSORE,1998,1,3,3382.435,26.8106666666667,6,3
15,MYSORE,1998,1,4,3382.435,26.8106666666667,15239,16502
15,MYSORE,1998,1,1,3382.435,26.8106666666667,95399,291632
15,MYSORE,1998,2,4,213.323,26.4746666666667,1130,777
15,RAICHUR,2010,1,3,656.7,26.489,53772,47919
15,RAICHUR,2010,1,4,656.7,26.489,346,413
15,RAICHUR,2010,1,1,656.7,26.489,100297,309529
15,RAICHUR,2010,2,4,61.1,26.4421666666667,112097,162948
15,RAICHUR,2010,2,2,61.1,26.4421666666667,2558,2112
15,SHIMOGA,1997,1,4,2379.719,26.795,10451,18271
15,SHIMOGA,1997,1,1,2379.719,26.795,162939,370499
15,SHIMOGA,1997,2,4,170.618,25.94,2779,1239
15,SHIMOGA,1997,2,2,170.618,25.94,255,60
15,SHIMOGA,1998,1,4,2515.841,26.8106666666667,2060,3515
15,SHIMOGA,1998,1,1,2515.841,26.8106666666667,136875,315137
15,TUMKUR,2010,1,3,709.4,26.489,197,108
15,TUMKUR,2010,1,4,709.4,26.489,434,329
15,TUMKUR,2010,1,1,709.4,26.489,23766,66025
15,TUMKUR,2010,2,1,272.3,26.4421666666667,461,1421
15,UDUPI,2004,1,1,3995.2,25.9136666666667,51390,124492.27
15,UDUPI,2004,2,1,91.1,26.242,10723,34153
15,UDUPI,2005,1,1,3821.3,26.3843333333333,51709,132551
15,UDUPI,2005,2,1,138,25.9778333333333,10910,22966
16,KOZHIKODE,2005,1,1,2095.6,26.6613333333333,353,431
16,KOZHIKODE,2006,1,1,3532.8,26.4973333333333,295,397
16,KOZHIKODE,2007,1,1,4450.9,26.4811666666667,232,264
16,KOZHIKODE,2008,1,1,2904.2,26.5795,216,289
16,KOZHIKODE,2009,1,1,3562.8,26.8158333333333,173,221
16,KOZHIKODE,2010,1,1,3429.3,26.6596666666667,144.09,182.38
16,PATHANAMTHITTA,2004,1,1,2449.4,26.14,834,1852
16,PATHANAMTHITTA,2005,1,1,2396.6,26.6613333333333,772,1549
16,PATHANAMTHITTA,2006,1,1,2489.3,26.4973333333333,230,550
16,THRISSUR,2010,1,1,2658.9,26.6596666666667,3033.46,6012.32
17,BALAGHAT,1997,1,4,993.033,28.4963333333333,300,300
17,BALAGHAT,1997,2,2,176.635,21.9076666666667,13100,6500
17,BALAGHAT,1998,1,3,1049.207,29.8356666666667,100,200
17,BALAGHAT,1998,1,4,1049.207,29.8356666666667,200,300
17,BALAGHAT,1998,1,1,1049.207,29.8356666666667,245200,230000
17,BALAGHAT,1998,2,2,176.994,22.3973333333333,15300,13200
17,BALAGHAT,1999,1,3,1285.493,28.7926666666667,3,1
17,BALAGHAT,1999,1,4,1285.493,28.7926666666667,114,159
17,BALAGHAT,1999,1,1,1285.493,28.7926666666667,249741,333339
17,BALAGHAT,1999,2,2,34.646,23.0195,18548,18630
17,BALAGHAT,2000,1,3,996.863,29.0048333333333,2,2
17,BALAGHAT,2000,1,4,996.863,29.0048333333333,89,143
17,BARWANI,2008,2,2,0,22.84,25305,62053
17,BARWANI,2009,1,4,458.5,29.7536666666667,45200,63115
17,BARWANI,2009,2,4,128.2,23.6283333333333,1769,1946
17,BARWANI,2010,1,3,760.2,29.7756666666667,7364,4454
17,BARWANI,2010,1,4,760.2,29.7756666666667,43500,69960
17,BARWANI,2010,1,1,760.2,29.7756666666667,1476,1090
17,BARWANI,2010,2,4,107.8,23.4516666666667,2028,3084
17,BARWANI,2010,2,2,107.8,23.4516666666667,38103,83053
17,BETUL,1997,1,3,678.541,28.4963333333333,500,300
17,BETUL,1997,1,4,678.541,28.4963333333333,52800,22900
17,BETUL,1997,2,2,278.786,21.9076666666667,99500,84900
17,BETUL,1998,1,4,868.125,29.8356666666667,53500,38000
17,BETUL,1998,1,1,868.125,29.8356666666667,30500,23800
17,BETUL,1998,2,2,125.808,22.3973333333333,93800,135200
17,BETUL,1999,1,3,1056.177,28.7926666666667,52,27
17,BETUL,1999,1,4,1056.177,28.7926666666667,48416,29970
17,BETUL,1999,1,1,1056.177,28.7926666666667,34904,42447
17,BETUL,1999,2,2,42.302,23.0195,104168,165808
17,BHIND,2009,1,4,508.1,29.7536666666667,7182,9096
17,BHIND,2010,1,3,795.5,29.7756666666667,35363,50222
17,BHIND,2010,1,4,795.5,29.7756666666667,6250,10457
17,BHIND,2010,1,1,795.5,29.7756666666667,5616,15345
17,BHIND,2010,2,2,53.9,23.4516666666667,89927,185215
17,BHOPAL,1997,1,4,919.752,28.4963333333333,3000,2600
17,BHOPAL,1997,2,2,205.868,21.9076666666667,78800,129500
17,BHOPAL,1998,1,4,872.691,29.8356666666667,2400,2900
17,BHOPAL,1998,1,1,872.691,29.8356666666667,600,300
17,BHOPAL,1998,2,2,94.089,22.3973333333333,78200,130800
17,BHOPAL,1999,1,4,1082.438,28.7926666666667,1949,1937
17,BHOPAL,1999,1,1,1082.438,28.7926666666667,617,485
17,BHOPAL,1999,2,2,36.281,23.0195,79650,149570
17,BHOPAL,2000,1,4,879.779,29.0048333333333,1426,1638
17,BHOPAL,2000,1,1,879.779,29.0048333333333,662,396
17,BHOPAL,2000,2,2,2.52,22.8758333333333,61168,100407
17,CHHINDWARA,2000,1,1,860.273,29.0048333333333,24750,11002
17,CHHINDWARA,2000,2,4,11.859,22.8758333333333,154,124
17,CHHINDWARA,2000,2,2,11.859,22.8758333333333,61486,92942
17,CHHINDWARA,2001,1,3,953.493,28.8548333333333,336,225
17,CHHINDWARA,2001,1,4,953.493,28.8548333333333,62166,51473
17,CHHINDWARA,2001,1,1,953.493,28.8548333333333,25426,11317
17,CHHINDWARA,2001,2,4,43.161,22.9371666666667,122,212
17,CHHINDWARA,2001,2,2,43.161,22.9371666666667,59831,84900
17,CHHINDWARA,2002,1,3,875.21,29.7246666666667,121,49
17,CHHINDWARA,2002,1,4,875.21,29.7246666666667,60963,67547
17,CHHINDWARA,2002,1,1,875.21,29.7246666666667,25431,10972
17,CHHINDWARA,2002,2,4,48.484,23.3435,99,110
17,CHHINDWARA,2002,2,2,48.484,23.3435,71348,105133
17,DAMOH,1997,1,4,846.27,28.4963333333333,7900,7500
17,DAMOH,1997,2,2,180.353,21.9076666666667,100900,131700
17,DAMOH,1998,1,4,1070.716,29.8356666666667,7700,9200
17,DAMOH,1998,1,1,1070.716,29.8356666666667,52600,23600
17,DAMOH,1998,2,2,112.074,22.3973333333333,97300,130500
17,DAMOH,1999,1,3,1192.741,28.7926666666667,3,3
17,DAMOH,1999,1,4,1192.741,28.7926666666667,7361,8006
17,DAMOH,1999,1,1,1192.741,28.7926666666667,53285,44539
17,DAMOH,1999,2,2,89.648,23.0195,99758,147530
17,DAMOH,2000,1,3,995.518,29.0048333333333,2,2
17,DAMOH,2000,1,4,995.518,29.0048333333333,6715,6535
17,DAMOH,2000,1,1,995.518,29.0048333333333,53995,23001
17,DEWAS,2008,1,3,404.6,28.5128333333333,74,96
17,DEWAS,2008,1,4,404.6,28.5128333333333,9680,14685
17,DEWAS,2008,1,1,404.6,28.5128333333333,449,306
17,DEWAS,2008,2,4,0,22.84,16,43
17,DEWAS,2008,2,2,0,22.84,101299,211020
17,DEWAS,2009,1,4,759.9,29.7536666666667,9007,9070
17,DEWAS,2010,1,4,790.2,29.7756666666667,7275,9174
17,DEWAS,2010,1,1,790.2,29.7756666666667,180,158
17,DEWAS,2010,2,2,0,23.4516666666667,137337,247471
17,DHAR,1997,1,3,821.063,28.4963333333333,5200,1900
17,DHAR,1997,1,4,821.063,28.4963333333333,28100,18300
17,DHAR,1997,2,4,48.516,21.9076666666667,400,200
17,DHAR,1997,2,2,48.516,21.9076666666667,145900,296600
17,DHAR,1998,1,3,708.374,29.8356666666667,4800,2000
17,DHAR,1998,1,4,708.374,29.8356666666667,23900,13900
17,DHAR,1998,1,1,708.374,29.8356666666667,3300,1600
17,DHAR,1998,2,4,14.656,22.3973333333333,600,400
17,DHAR,1998,2,2,14.656,22.3973333333333,161400,342400
17,DHAR,1999,1,3,754.522,28.7926666666667,4727,971
17,GUNA,2009,1,4,613.5,29.7536666666667,9632,8091
17,GUNA,2010,1,3,744.8,29.7756666666667,62,116
17,GUNA,2010,1,4,744.8,29.7756666666667,7907,7551
17,GUNA,2010,1,1,744.8,29.7756666666667,706,816
17,GUNA,2010,2,2,58.2,23.4516666666667,88906,187919
17,GWALIOR,1997,1,3,726.955,28.4963333333333,1800,3000
17,GWALIOR,1997,1,4,726.955,28.4963333333333,10400,17300
17,GWALIOR,1997,2,2,98.202,21.9076666666667,109400,225600
17,GWALIOR,1998,1,3,692.102,29.8356666666667,1800,3500
17,GWALIOR,1998,1,4,692.102,29.8356666666667,3600,7500
17,GWALIOR,1998,1,1,692.102,29.8356666666667,30400,35500
17,GWALIOR,1998,2,2,48.845,22.3973333333333,97200,236500
17,GWALIOR,1999,1,3,1064.819,28.7926666666667,1432,2781
17,GWALIOR,1999,1,4,1064.819,28.7926666666667,3553,7597
17,GWALIOR,1999,1,1,1064.819,28.7926666666667,37462,83553
17,GWALIOR,1999,2,2,26.928,23.0195,99083,294677
17,HOSHANGABAD,2008,2,2,23,22.84,219007,607398
17,HOSHANGABAD,2009,1,4,1448.7,29.7536666666667,968,1345
17,HOSHANGABAD,2009,2,4,126,23.6283333333333,17,40
17,HOSHANGABAD,2010,1,3,1028,29.7756666666667,43,71
17,HOSHANGABAD,2010,1,4,1028,29.7756666666667,769,1468
17,HOSHANGABAD,2010,1,1,1028,29.7756666666667,23719,54441
17,HOSHANGABAD,2010,2,4,55.1,23.4516666666667,16,44
17,HOSHANGABAD,2010,2,2,55.1,23.4516666666667,242251,853964
17,INDORE,1997,1,4,824.654,28.4963333333333,2500,2900
17,INDORE,1997,2,2,82.623,21.9076666666667,115700,274200
17,INDORE,1998,1,4,661.428,29.8356666666667,1400,1800
17,INDORE,1998,2,2,27.297,22.3973333333333,121800,344900
17,INDORE,1999,1,3,811.316,28.7926666666667,3,1
17,INDORE,1999,1,4,811.316,28.7926666666667,338,412
17,INDORE,1999,1,1,811.316,28.7926666666667,43,23
17,JHABUA,2008,2,2,0.9,22.84,18787,33627
17,JHABUA,2009,1,4,603.2,29.7536666666667,3313,3141
17,JHABUA,2010,1,3,605.3,29.7756666666667,8,5
17,JHABUA,2010,1,4,605.3,29.7756666666667,3246,3853
17,JHABUA,2010,1,1,605.3,29.7756666666667,12791,8373
17,JHABUA,2010,2,2,34.5,23.4516666666667,27515,51628
17,KATNI,1998,1,4,1204.489,29.8356666666667,4100,4200
17,KATNI,1998,1,1,1204.489,29.8356666666667,109300,55600
17,KATNI,1998,2,2,136.911,22.3973333333333,81800,104900
17,KATNI,1999,1,4,1187.869,28.7926666666667,4247,4137
17,KATNI,1999,1,1,1187.869,28.7926666666667,110408,109984
17,KATNI,1999,2,2,91.598,23.0195,84646,95486
17,KATNI,2000,1,4,985.336,29.0048333333333,4096,2378
17,KATNI,2000,1,1,985.336,29.0048333333333,108100,41027
17,KATNI,2000,2,2,14.064,22.8758333333333,59869,62021
17,MANDLA,2008,2,2,47.8,22.84,29427,26615
17,MANDLA,2009,1,4,824.6,29.7536666666667,122,123
17,MANDLA,2010,1,4,1470.7,29.7756666666667,90,116
17,MANDLA,2010,1,1,1470.7,29.7756666666667,112720,103242
17,MANDLA,2010,2,2,19.8,23.4516666666667,17528,16696
17,MANDSAUR,1997,1,3,1025.22,28.4963333333333,200,200
17,MANDSAUR,1997,1,4,1025.22,28.4963333333333,28400,20800
17,MANDSAUR,1997,2,2,128.556,21.9076666666667,96800,283600
17,MANDSAUR,1998,1,3,924.22,29.8356666666667,100,100
17,MANDSAUR,1998,1,4,924.22,29.8356666666667,16800,14700
17,MANDSAUR,1998,2,2,47.603,22.3973333333333,63000,159600
17,MANDSAUR,1999,1,3,891.744,28.7926666666667,72,60
17,MANDSAUR,1999,1,4,891.744,28.7926666666667,13326,9861
17,MANDSAUR,1999,1,1,891.744,28.7926666666667,19,15
17,MANDSAUR,1999,2,2,12.259,23.0195,65892,210672
17,MANDSAUR,2000,1,3,651.46,29.0048333333333,53,41
17,NARSINGHPUR,2008,2,2,24.4,22.84,62311,189672
17,NARSINGHPUR,2009,1,4,1162.1,29.7536666666667,2586,6003
17,NARSINGHPUR,2010,1,4,780,29.7756666666667,1734,4476
17,NARSINGHPUR,2010,1,1,780,29.7756666666667,12545,19469
17,NARSINGHPUR,2010,2,2,5.5,23.4516666666667,68842,226878
17,NEEMUCH,1998,1,4,875.708,29.8356666666667,5100,4800
17,NEEMUCH,1998,2,2,45.082,22.3973333333333,33400,84600
17,NEEMUCH,1999,1,3,787.214,28.7926666666667,24,24
17,NEEMUCH,1999,1,4,787.214,28.7926666666667,4342,4127
17,NEEMUCH,1999,1,1,787.214,28.7926666666667,6,6
17,NEEMUCH,1999,2,2,12.303,23.0195,32482,103953
17,RAISEN,2007,2,2,9.1,22.8975,167936,203912
17,RAISEN,2008,1,4,919,28.5128333333333,702,1626
17,RAISEN,2008,1,1,919,28.5128333333333,22146,21131
17,RAISEN,2008,2,2,6.3,22.84,168418,266855
17,RAISEN,2009,1,4,978.2,29.7536666666667,654,1715
17,RAISEN,2010,1,3,775.9,29.7756666666667,5,10
17,RAISEN,2010,1,4,775.9,29.7756666666667,295,847
17,RAISEN,2010,1,1,775.9,29.7756666666667,26154,33151
17,RAISEN,2010,2,2,36.6,23.4516666666667,182321,278393
17,RAJGARH,1997,1,4,869.797,28.4963333333333,200,200
17,RAJGARH,1997,2,2,193.487,21.9076666666667,2200,2900
17,RAJGARH,1998,1,4,832.965,29.8356666666667,56800,61000
17,RAJGARH,1998,1,1,832.965,29.8356666666667,242900,167900
17,RAJGARH,1998,2,2,87.357,22.3973333333333,800,1200
17,RAJGARH,1999,1,3,980.108,28.7926666666667,14,13
17,RAJGARH,1999,1,4,980.108,28.7926666666667,49050,26192
17,RAJGARH,1999,1,1,980.108,28.7926666666667,243119,296182
17,RAJGARH,1999,2,2,26.162,23.0195,80071,171522
17,RAJGARH,2000,1,4,722.01,29.0048333333333,42414,16075
17,RAJGARH,2000,1,1,722.01,29.0048333333333,1273,272
17,RAJGARH,2000,2,2,4.631,22.8758333333333,31602,40683
17,REWA,2008,2,2,15.2,22.84,155656,165338
17,REWA,2009,1,4,571.2,29.7536666666667,15954,13397
17,REWA,2010,1,3,743.4,29.7756666666667,566,318
17,REWA,2010,1,4,743.4,29.7756666666667,17893,18299
17,REWA,2010,1,1,743.4,29.7756666666667,102073,67453
17,REWA,2010,2,2,70.3,23.4516666666667,134395,111301
17,SAGAR,1997,1,4,883.904,28.4963333333333,5100,3800
17,SAGAR,1997,2,2,207.97,21.9076666666667,232800,241100
17,SAGAR,1998,1,4,969.574,29.8356666666667,4400,5000
17,SAGAR,1998,1,1,969.574,29.8356666666667,8500,3600
17,SAGAR,1998,2,2,104.779,22.3973333333333,226400,280900
17,SAGAR,1999,1,3,1238.751,28.7926666666667,13,9
17,SAGAR,1999,1,4,1238.751,28.7926666666667,3757,3840
17,SAGAR,1999,1,1,1238.751,28.7926666666667,8674,6204
17,SAGAR,1999,2,2,68.896,23.0195,228563,264891
17,SAGAR,2000,1,3,1015.956,29.0048333333333,17,17
17,SEHORE,2008,2,4,29,22.84,42,93
17,SEHORE,2008,2,2,29,22.84,153062,226884
17,SEHORE,2009,1,4,841.5,29.7536666666667,1748,4136
17,SEHORE,2009,2,4,112.8,23.6283333333333,85,235
17,SEHORE,2010,1,4,624.3,29.7756666666667,1631,3174
17,SEHORE,2010,1,1,624.3,29.7756666666667,6093,6830
17,SEHORE,2010,2,4,33.8,23.4516666666667,1,2
17,SEHORE,2010,2,2,33.8,23.4516666666667,204158,327233
17,SEONI,1997,1,4,891.435,28.4963333333333,11000,5300
17,SEONI,1997,2,4,222.576,21.9076666666667,100,100
17,SEONI,1997,2,2,222.576,21.9076666666667,91200,40300
17,SEONI,1998,1,3,1019.909,29.8356666666667,100,100
17,SEONI,1998,1,4,1019.909,29.8356666666667,10100,8300
17,SEONI,1998,1,1,1019.909,29.8356666666667,104600,80500
17,SEONI,1998,2,4,227.966,22.3973333333333,100,100
17,SEONI,1998,2,2,227.966,22.3973333333333,98200,75600
17,SHEOPUR,2008,1,4,762.8,28.5128333333333,3000,3621
17,SHEOPUR,2008,1,1,762.8,28.5128333333333,6973,16745
17,SHEOPUR,2008,2,2,6.3,22.84,40220,94285
17,SHEOPUR,2009,1,4,332.5,29.7536666666667,2646,3613
17,SHEOPUR,2010,1,3,578.3,29.7756666666667,16738,28651
17,SHEOPUR,2010,1,4,578.3,29.7756666666667,3106,4261
17,SHEOPUR,2010,1,1,578.3,29.7756666666667,9476,28320
17,SHEOPUR,2010,2,2,33.4,23.4516666666667,69702,173500
17,SHIVPURI,1997,1,3,777.137,28.4963333333333,4400,4500
17,SHIVPURI,1997,1,4,777.137,28.4963333333333,19200,9800
17,SHIVPURI,1997,2,2,134.552,21.9076666666667,131300,242500
17,SHIVPURI,1998,1,3,737.463,29.8356666666667,4000,5200
17,SHIVPURI,1998,1,4,737.463,29.8356666666667,10800,7100
17,SHIVPURI,1998,1,1,737.463,29.8356666666667,4500,3100
17,SHIVPURI,1998,2,2,64.802,22.3973333333333,130000,229100
17,SHIVPURI,1999,1,3,1072.263,28.7926666666667,4037,4137
17,UJJAIN,2007,1,4,1119.6,29.0436666666667,4576,5468
17,UJJAIN,2007,2,2,5.6,22.8975,190986,341111
17,UJJAIN,2008,1,3,624.6,28.5128333333333,12,13
17,UJJAIN,2008,1,4,624.6,28.5128333333333,3925,3383
17,UJJAIN,2008,1,1,624.6,28.5128333333333,2,1
17,UJJAIN,2008,2,2,15,22.84,98796,184325
17,UJJAIN,2009,1,4,736,29.7536666666667,2891,3015
17,UJJAIN,2010,1,3,656.1,29.7756666666667,12,14
17,UJJAIN,2010,1,4,656.1,29.7756666666667,2592,2276
17,UJJAIN,2010,2,2,57.4,23.4516666666667,135129,237773
17,UMARIA,1998,1,4,1165.27,29.8356666666667,1200,1100
17,UMARIA,1998,1,1,1165.27,29.8356666666667,39600,16900
17,UMARIA,1998,2,2,150.599,22.3973333333333,29500,24200
17,UMARIA,1999,1,4,1143.847,28.7926666666667,1114,925
17,UMARIA,1999,1,1,1143.847,28.7926666666667,41017,28348
17,UMARIA,1999,2,2,95.519,23.0195,30455,22474
17,UMARIA,2000,1,3,929.553,29.0048333333333,5,4
17,UMARIA,2000,1,4,929.553,29.0048333333333,1111,821
17,UMARIA,2000,1,1,929.553,29.0048333333333,40230,14028
17,UMARIA,2000,2,2,24.147,22.8758333333333,25584,17295
17,UMARIA,2001,1,4,1029.414,28.8548333333333,972,777
17,UMARIA,2001,1,1,1029.414,28.8548333333333,42586,20562
17,UMARIA,2001,2,2,51.552,22.9371666666667,26707,21362
